463.516753,577.550256,566.486101
278.453539,304.747361,325.711692
1030.960724,1326.751169,1149.743235
621.881515,744.328051,649.326418
187.812412,203.693918,273.672233
963.28113,1260.748861,1118.374948
1064.70042916667,1398.8715985,1211.45842016667
85.1721891666667,55.1212675,109.347109166667
465.269955,579.294194,567.809998
276.849327,303.056829,325.120204
1030.668368,1326.139978,1149.447334
625.027471,748.395886,652.31667
186.264422,201.919062,272.422701
960.559341,1257.174475,1116.986996
354.284872412894,458.409929116087,469.262981845921
794.004389253774,992.640144383915,848.998559154082
467.292712,580.428815,568.981415
275.078009,300.971849,323.978471
1030.262005,1324.743954,1149.106127
628.55449,752.125177,654.986026
185.820578,200.734471,271.680918
958.258595,1253.822454,1114.89913
715.463261996196,875.791423328023,667.203683859137
432.297346337139,573.836846005313,649.775978807533
469.170541,582.66995,569.721948
273.957621,299.694814,323.17982
1029.649493,1323.68616,1149.227361
630.943317,755.57339,657.449782
185.185265,199.151373,270.610739
955.733897,1250.315527,1112.932187
157.958425292802,189.546772980715,254.49694700716
991.1705397072,1262.16151968595,1064.89780149284
470.137253,583.747106,570.083778
272.505834,298.485863,322.264309
1028.582829,1322.621496,1148.614625
633.945594,759.369203,659.884479
183.731916,198.451487,269.831149
952.426145,1246.655568,1110.981805
149.924399543058,167.842814342802,234.314437112289
998.33181712361,1283.3522541572,1085.55447388771
471.862344,585.37424,571.464856
270.841339,296.970536,321.723439
1027.735745,1321.123658,1148.221549
637.028455,762.569754,662.476969
182.950424,196.76314,269.13561
950.650766,1243.249517,1109.588853
441.365597044936,591.825897620353,621.40802787314
706.797937955065,858.186251712983,697.45212979353
473.825755,586.489186,572.58003
269.741879,295.162575,320.645136
1027.376858,1320.184543,1148.455582
639.809903,766.070122,665.367859
181.653873,195.39616,267.908575
948.13169,1239.951213,1107.490676
741.800050460183,897.137089815704,761.946390428561
405.804647039819,551.851730350965,555.480614738109
475.348758,588.71127,573.605527
267.841249,293.203456,319.594016
1026.421077,1319.266664,1148.224674
642.429866,769.425266,667.602581
181.341214,194.64974,267.202726
945.513288,1236.24066,1105.663716
378.551407391764,483.03930369188,566.184691101654
768.465298441571,964.868408974789,750.384347398349
476.854581,589.950203,574.145148
266.781145,292.150972,318.74506
1025.668947,1317.835036,1147.396652
644.345176,771.650161,669.087084
181.048858,193.672835,266.502188
943.260019,1232.89957,1103.626782
701.893648929252,907.381288338823,793.204522203866
444.049880237417,539.194411827846,523.187975462804
478.189551,591.085449,574.435111
265.320299,290.141571,318.146072
1024.399882,1315.717263,1146.872342
646.980758,774.447207,671.179948
180.201149,192.824602,265.871954
939.709886,1228.66621,1100.679648
389.303512795125,517.563478475587,596.366802016806
756.795933871543,929.210285024415,720.338676483197
479.964304,592.77973,575.688393
263.982518,288.908572,317.221812
1022.914673,1313.913986,1145.783415
649.377081,777.475363,673.488099
179.559277,191.22745,264.787402
936.546127,1224.774205,1098.689271
730.356052778057,895.966615405074,768.106695994511
414.971637221945,548.850005594929,547.506993338826
481.583822,594.353147,576.471421
262.129678,286.577804,315.637321
1021.320456,1311.84993,1144.721359
651.749042,780.066285,675.793749
178.397972,189.949166,263.417572
933.708769,1221.088013,1096.8495
722.407673925302,964.548399772673,822.755404426187
423.462193574699,480.880347060663,493.90294740715
483.672797,596.286656,577.794693
260.023212,284.174268,314.266867
1019.938322,1310.269955,1144.281414
654.339021,782.753086,678.104399
177.946006,189.382324,262.859204
930.469734,1216.806245,1094.15296
586.152821486115,767.33277001681,696.027441651904
557.098537680553,674.978856816526,618.854044348099
485.506896,598.197055,579.223891
258.314364,282.85351,313.56008
1019.059066,1309.184366,1143.484013
655.960412,785.902106,680.480041
177.059879,188.574691,262.163353
927.492446,1213.39957,1092.423488
571.782381171408,760.368959161068,631.303202545049
571.38334299526,682.121204338935,683.662648454954
487.418145,600.371356,579.861624
256.55023,280.343477,311.999962
1017.601344,1307.508512,1143.417146
658.601304,789.657631,683.278756
176.615409,187.876366,261.239093
924.000097,1209.678398,1089.885991
715.543157604424,878.388827534824,735.991521708766
426.903132395578,563.060049298512,578.837108457904
489.4459,603.12343,581.962925
254.556208,278.297848,310.846043
1015.458021,1305.583121,1142.649429
660.953274,792.633318,685.75251
175.898574,187.288911,260.846642
921.332969,1205.854165,1088.52491
699.344840831509,877.398952081814,730.958885021798
442.924191668492,563.274616418189,584.231418478205
491.973722,605.60192,583.794259
252.742099,276.517058,309.625882
1014.790223,1304.876677,1142.987825
663.653511,796.395714,688.994919
174.96903,185.73236,259.793336
918.08675,1202.490276,1086.900112
373.274898112775,451.282073650109,456.154713083106
769.235163553893,989.647852349894,860.04171875023
494.42127,608.455807,585.640592
250.31173,273.93613,308.183562
1013.459939,1302.926614,1142.785038
666.295652,799.767099,692.182648
174.93311,184.984378,259.259027
915.945613,1199.058928,1085.245005
954.527502820578,1226.0763195405,1039.30019151835
186.42760634609,213.542456459501,276.656961148325
496.70796,610.848724,587.887188
248.742188,271.602551,306.912158
1011.978791,1300.925021,1142.210734
668.240634,802.245277,694.432368
174.610144,184.498424,258.678474
912.846509,1194.801833,1083.370863
429.016721263144,515.368087834038,485.593659103907
710.025247903524,921.810992332631,830.00284522943
